uuid,title,commodity_code,latitude,longitude,wkt_point,categories,description,url,General Information > Commodity Type,General Information > Mine Name(Ore Deposit Name),General Information > Country,General Information > Location Name,General Information > Company Name,General Information > License Type,General Information > Status,Geology(Country Rock) > Geotectonics,Geology(Country Rock) > Stratum Name,Geology(Country Rock) > Lithology,Geology(Country Rock) > Age,Metallogenic Belt Name > Metallogenic Belt Name,Related Igneous Rock > Type of Related Igneous Rock,Related Igneous Rock > Age of Related Igneous Rock,Ore Deposit > Type of Ore Deposit,Ore Deposit > Ore Body Type,Ore Deposit > Main Ore Deposit,Ore Deposit > Minor Ore Deposit,Ore Deposit > Main Mineral,Ore Deposit > Minor Mineral,Ore Deposit > Mineralizaed Age,Ore Deposit > Alteration Properties,Ore Deposit > Resources,Ore Deposit > Grade of Resources,File Data > Type of Map & Report,File Data > Content Type,File Data > Title,File Data > Publishing Agency,File Data > Publication Year,URL Reference > URL,URL Reference > URL Type,Security Level > Security Level,License & Copyright > Public settings,License & Copyright > CC License,License & Copyright > Copyright,License & Copyright > Data Registrant,License & Copyright > Registration Date,URL Reference > URL Description,Ore Deposit > Ore Body Scale(Depth),Comments > Comments,License & Copyright > Phrases used in citation,Ore Deposit > Ore Body Direction,Ore Deposit > Reserves,Ore Deposit > Grade of Reserves,Ore Deposit > Ore Body Scale(Length),Ore Deposit > Ore Body Scale(Width),File Data > Data File,File Data > File Public setting
6ba91a62-b7f6-4df7-9902-6aa4bd3e5435,[Silver] Tasat Rabu Ore Deposit,077,-0.633,114.382,POINT (114.382 -0.633),Critical Mineral Resources Data | ASEAN-CMR-2025-003524 | ID-000095,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/6ba91a62-b7f6-4df7-9902-6aa4bd3e5435,Silver,Tasat Rabu Ore Deposit,Indonesia,Tasat Rabu,PT Indo Muro Kencana,Production,Operating,Neogene Magmatic Arc - Calc-Alkaline,Malasan Volcanic Rock,,Paleogene,Neogene Magmatic Arc - Calc-Alkaline,,,Low sulfidation Epithermal,,Gold,Silver,,,,,"634,000 Tons",6 gr/t,References(Others),Report,Feasibility Study Report PT Indo Muro Kencana,2017,,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,1011;Confidential Report,,,"319,000 Tons",4.74 gr/t,,,,
53b36b37-20a7-4cbe-a154-d713b042b14b,[Silver] Tor Uluala Ore Deposit,077,1.534,99.065,POINT (99.065 1.534),Critical Mineral Resources Data | ASEAN-CMR-2025-003523 | ID-000094,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/53b36b37-20a7-4cbe-a154-d713b042b14b,Silver,Tor Uluala Ore Deposit,Indonesia,Tor Uluala,PT Agincourt Resources,Production,Operating,Neogene Magmatic Arc - Calc-Alkaline,Uluhalanggodan Granite,,Neogene,Neogene Magmatic Arc - Calc-Alkaline,,,Low sulfidation Epithermal,,Gold,Silver,,,,,"36,000,000 Tons",3.1 - 8.2 gr/t,References(Others),Report,Work Plan and Budget PT Agincourt Resources,2022,,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,938;Confidential Report,,,"17,600,000 Tons",6 - 8.3 gr/t,,,,
3b96d6e0-1952-4e9e-bf21-d8e38e6cceca,[Silver] Toka Tindung Ore Deposit,077,1.615,125.088,POINT (125.088 1.615),Critical Mineral Resources Data | ASEAN-CMR-2025-003522 | ID-000093,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/3b96d6e0-1952-4e9e-bf21-d8e38e6cceca,Silver,Toka Tindung Ore Deposit,Indonesia,Toka Tindung,PT Meares Soputan Mining,Production,Operating,Neogene Magmatic Arc - Calc-Alkaline,Young Volcanic Rocks,,Quaternary,Neogene Magmatic Arc - Calc-Alkaline,,,Low sulfidation Epithermal,,Gold,Silver,,,,,"20,522,000 Tons",1.31 - 1.9 gr/t,References(Others),Report,Work Plan and Budget PT Meares Soputan Mining,2022,,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,1048;Confidential Report,,,"9,129,000 Tons",1.51 - 1.72 gr/t,,,,
e6007665-8627-4fe0-a6a5-c34900b6c057,[Silver] Toguraci UG Ore Deposit,077,1.138,127.695,POINT (127.695 1.138),Critical Mineral Resources Data | ASEAN-CMR-2025-003521 | ID-000092,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/e6007665-8627-4fe0-a6a5-c34900b6c057,Silver,Toguraci UG Ore Deposit,Indonesia,Toguraci UG,PT Nusa Halmahera Minerals,Production,Operating,Neogene Magmatic Arc - Calc-Alkaline,Togawa Formation,,Quaternary,Neogene Magmatic Arc - Calc-Alkaline,,,Low sulfidation Epithermal,,Gold,Silver,,,,,"1,215,174 Tons",12.2 - 22.7 gr/t,References(Others),Report,Work Plan and Budget PT Nusa Halmahera Minerals,2022,,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,1059;Confidential Report,,,"1,295,015 Tons",13.1 - 16.9 gr/t,,,,
388704a9-39c8-4e94-8725-bbebd15ae16d,[Silver] Tambang Sawah Ore Deposit,077,-3.094194,102.171305,POINT (102.171305 -3.094194),Critical Mineral Resources Data | ASEAN-CMR-2025-003520 | ID-000091,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/388704a9-39c8-4e94-8725-bbebd15ae16d,Silver,Tambang Sawah Ore Deposit,Indonesia,Tambang Sawah,PT Tansri Madjid Energi,Production,Operating,Neogene Magmatic Arc - Calc-Alkaline,Hulusimpang Formation,,Neogene,Neogene Magmatic Arc - Calc-Alkaline,,,Low sulfidation Epithermal,,Gold,Silver,,,,,"2,758,528 Tons",14.99 - 33.1 gr/t,References(Others),Report,Work Plan and Budget PT Tansri Madjid Energi,2021,,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,960;Confidential Report,,,"1,314,440 Tons",17.28 - 33.1 gr/t,,,,
c2ee9964-e71c-445b-b027-55171dd87aa0,[Cement Lightning ] Ha Long Lightning,012,20.139,105.831,POINT (105.831 20.139),Critical Mineral Resources Data | ASEAN-CMR-2025-004678 | VN-000572,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/c2ee9964-e71c-445b-b027-55171dd87aa0,Cement Lightning,Ha Long Lightning,Vietnam,"Ha Long Commune, Ha Trung District",,Feasibility Study,Under Development,,,"NËm Th¼m Formation: calcareous siltstone, marlaceous shale, clay shale, interbeds of fine-medium grained sandstone. Bearing Daonella bulogensis, Posidonia wengensis. 650-700m thick.",,,,,,,,,,,,,35000 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning;,,,,,,,,
41ff1183-ebb8-4b9c-ba00-173d3268d692,[Nickel] Buli Karya Ore Deposit,056,0.900416,128.181,POINT (128.181 0.900416),Critical Mineral Resources Data | ASEAN-CMR-2025-004677 | ID-000773,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/41ff1183-ebb8-4b9c-ba00-173d3268d692,Nickel,Buli Karya Ore Deposit,Indonesia,Buli Karya,PT Priven Lestari,Production,Suspended,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Ultrabasic Complex,,Cretaceous,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"98,000,000 Tons",1.56% - 2.12%,References(Others),Report,Annual Work Plan and Budget PT Priven Lestari; Feasibility Study PT Priven Lestari,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2818;Confidential,,,"48,000,000 Tons",1.56% - 2.12%,,,,
3a4c4890-d8c8-423b-a177-e44e67a28810,[Cement Lightning ] Ha Long Lightning 1,012,20.123,105.846,POINT (105.846 20.123),Critical Mineral Resources Data | ASEAN-CMR-2025-004676 | VN-000571,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/3a4c4890-d8c8-423b-a177-e44e67a28810,Cement Lightning,Ha Long Lightning 1,Vietnam,"Ha Long Commune, Ha Trung District",,Feasibility Study,Under Development,,,"NËm Th¼m Formation: calcareous siltstone, marlaceous shale, clay shale, interbeds of fine-medium grained sandstone. Bearing Daonella bulogensis, Posidonia wengensis. 650-700m thick.",,,,,,,,,,,,,25000 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning;,,,,,,,,
a7151907-f54d-4276-b205-f033d6932e69,[Nickel] Casuarina Ore Deposit,056,0.557833,127.926444,POINT (127.926444 0.557833),Critical Mineral Resources Data | ASEAN-CMR-2025-004675 | ID-000772,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/a7151907-f54d-4276-b205-f033d6932e69,Nickel,Casuarina Ore Deposit,Indonesia,Casuarina,PT Weda Bay Nikel,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Ultrabasic Complex,,Cretaceous,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"13,000,000 Tons",1.08% - 1.49%,References(Others),Report,Annual Work Plan and Budget PT Weda Bay Nikel; Feasibility Study PT Weda Bay Nikel,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2801;Confidential,,,"10,270,000 Tons",1.06% - 1.49%,,,,
ae8c89fd-3f05-4440-980c-a59b8edf8a95,[Cement Lightning ] Lightning Mountain Khoa,012,20.053,105.98,POINT (105.98 20.053),Critical Mineral Resources Data | ASEAN-CMR-2025-004674 | VN-000570,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/ae8c89fd-3f05-4440-980c-a59b8edf8a95,Cement Lightning,Lightning Mountain Khoa,Vietnam,"Nga Thien Commune, Nga Son District",,Feasibility Study,Under Development,,,§ång Giao Formation: Upper Subformation: light-coloured massive limestone marl. Bearing Coenothyris vulgaris. 800-1300m thick.,,,,,,,,,,,,,1850 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation;,,,,,,,,
d4fd18b2-3d94-4cb4-9cf1-ea33fea2e806,[Nickel] Bungintibe Ore Deposit,056,-2.094916,121.414027,POINT (121.414027 -2.094916),Critical Mineral Resources Data | ASEAN-CMR-2025-004673 | ID-000771,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/d4fd18b2-3d94-4cb4-9cf1-ea33fea2e806,Nickel,Bungintibe Ore Deposit,Indonesia,Bungintibe,PT Keinz Ventura,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Ultramafic Complex,,Cretaceous,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"35,935,998 Tons",1.01% - 1.27%,References(Others),Report,Annual Work Plan and Budget PT Keinz Ventura; Feasibility Study PT Keinz Ventura,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2807;Confidential,,,"23,597,866 Tons",1.53% - 1.74%,,,,
2a6331f9-83c7-4013-a8f0-8777990ab588,[Cement Lightning ] Minh Son Lightning - Zone A,012,20.031,105.385,POINT (105.385 20.031),Critical Mineral Resources Data | ASEAN-CMR-2025-004672 | VN-000569,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/2a6331f9-83c7-4013-a8f0-8777990ab588,Cement Lightning,Minh Son Lightning - Zone A,Vietnam,"Minh Son Commune, Ngoc Lac District",,Exploration,Under Development,,,"B¶n C¶i Formation: cherty shale, striped limestone, cherty clay shale, cherty limestone, lenses of jasper. 220m thick.",,,,,,,,,,,,,15479 thousand tons,121+122+334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation; Granted License No. 2410/GP-BTNMT dated 19/11/2008 and Decision No. 782/QD-HDTLKS dated 29/01/2011,,,,,,,,
11b5b07e-97e6-449c-9646-a5910ddb1e47,[Nickel] Buleleng 1 Ore Deposit,056,-3.038,122.234555,POINT (122.234555 -3.038),Critical Mineral Resources Data | ASEAN-CMR-2025-004671 | ID-000770,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/11b5b07e-97e6-449c-9646-a5910ddb1e47,Nickel,Buleleng 1 Ore Deposit,Indonesia,Buleleng 1,PT Teknik Alum Service,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Pandua Formation,,Neogene,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"76,200,000 Tons",0.0145,References(Others),Report,Annual Work Plan and Budget PT Teknik Alum Service; Feasibility Study PT Teknik Alum Service,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2578;Confidential,,,"14,500,000 Tons",0.017,,,,
884bcd31-653e-407c-8341-e25a134e2a29,[Cement Lightning ] Minh Son Lightning - Zone C,012,20.028,105.398,POINT (105.398 20.028),Critical Mineral Resources Data | ASEAN-CMR-2025-004670 | VN-000568,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/884bcd31-653e-407c-8341-e25a134e2a29,Cement Lightning,Minh Son Lightning - Zone C,Vietnam,"Minh Son Commune, Ngoc Lac District",,Exploration,Under Development,,,"B¶n C¶i Formation: cherty shale, striped limestone, cherty clay shale, cherty limestone, lenses of jasper. 220m thick.",,,,,,,,,,,,,15479 thousand tons,121+122+334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation; Granted License No. 2410/GP-BTNMT dated 19/11/2008 and Decision No. 782/QD-HDTLKS dated 29/01/2011,,,,,,,,
94dd2c82-c7da-4f8c-b2c9-3c142fa56c67,[Nickel] Buleleng Ore Deposit,056,-3.023,122.232,POINT (122.232 -3.023),Critical Mineral Resources Data | ASEAN-CMR-2025-004669 | ID-000769,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/94dd2c82-c7da-4f8c-b2c9-3c142fa56c67,Nickel,Buleleng Ore Deposit,Indonesia,Buleleng,PT Mahligai Artha Sejahtera,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Pandua Formation,,Neogene,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"47,330,446 Tons",0.015,References(Others),Report,Annual Work Plan and Budget PT Mahligai Artha Sejahtera; Feasibility Study PT Mahligai Artha Sejahtera,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2808;Confidential,,,"19,431,758 Tons",0.015,,,,
7bc83284-66c6-4c1f-b73b-3e1049c0e08d,[Cement Lightning ] Minh Son Lightning - Zone B,012,20.032,105.397,POINT (105.397 20.032),Critical Mineral Resources Data | ASEAN-CMR-2025-004668 | VN-000567,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/7bc83284-66c6-4c1f-b73b-3e1049c0e08d,Cement Lightning,Minh Son Lightning - Zone B,Vietnam,"Minh Son Commune, Ngoc Lac District",,Exploration,Under Development,,,"B¶n C¶i Formation: cherty shale, striped limestone, cherty clay shale, cherty limestone, lenses of jasper. 220m thick.",,,,,,,,,,,,,15479 thousand tons,121+122+334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation; Granted License No. 2410/GP-BTNMT dated 19/11/2008 and Decision No. 782/QD-HDTLKS dated 29/01/2011,,,,,,,,
d3ae302e-32ca-472d-8a2e-a1bdf4992523,[Nickel] Bukit Limber Timurlaut Ore Deposit,056,0.621,128.065,POINT (128.065 0.621),Critical Mineral Resources Data | ASEAN-CMR-2025-004667 | ID-000768,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/d3ae302e-32ca-472d-8a2e-a1bdf4992523,Nickel,Bukit Limber Timurlaut Ore Deposit,Indonesia,Bukit Limber Timurlaut,PT Weda Bay Nikel,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Ultrabasic Complex,,Cretaceous,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"197,360,000 Tons",1.15% - 1.44%,References(Others),Report,Annual Work Plan and Budget PT Weda Bay Nikel; Feasibility Study PT Weda Bay Nikel,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,1251;Confidential,,,"95,710,000 Tons",1.13% - 1.4%,,,,
42bb658a-d4a7-4e8f-ae7d-a279208c99cf,[Cement Lightning ] Lightning Tree,012,20.139,105.831,POINT (105.831 20.139),Critical Mineral Resources Data | ASEAN-CMR-2025-004666 | VN-000566,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/42bb658a-d4a7-4e8f-ae7d-a279208c99cf,Cement Lightning,Lightning Tree,Vietnam,"Ha Long Commune, Ha Trung District",,Exploration,Under Development,,,"NËm Th¼m Formation: calcareous siltstone, marlaceous shale, clay shale, interbeds of fine-medium grained sandstone. Bearing Daonella bulogensis, Posidonia wengensis. 650-700m thick.",,,,,,,,,,,,,15720 thousand tons,121+122+333,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Mineral exploration and mineral exploitation planning; Granted License No. 581/QD-KHKT dated 06/11/1993 and License No. 1666/GP-DCKS dated 23/7/2001,,,,,,,,
18748c8f-bf81-4905-a604-5a36d987d428,[Nickel] Boenaga Ore Deposit,056,-3.418,122.368,POINT (122.368 -3.418),Critical Mineral Resources Data | ASEAN-CMR-2025-004665 | ID-000767,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/18748c8f-bf81-4905-a604-5a36d987d428,Nickel,Boenaga Ore Deposit,Indonesia,Boenaga,PT Paramitha Persada Tama,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Ultramafic Complex,,Cretaceous,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"42,464,772 Tons",1.7% - 1.8%,References(Others),Report,Annual Work Plan and Budget PT Paramitha Persada Tama; Feasibility Study PT Paramitha Persada Tama,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,2532;Confidential,,,"20,557,641 Tons",1.7% - 1.8%,,,,
c3fe5305-e051-432c-bf58-e2ac80f9ebf0,[Cement Lightning ] Vinh Village Lightning,012,20.288,105.437,POINT (105.437 20.288),Critical Mineral Resources Data | ASEAN-CMR-2025-004664 | VN-000565,Dao Trung Hoan VN (2025-09-26),https://acmdp.org/data/c3fe5305-e051-432c-bf58-e2ac80f9ebf0,Cement Lightning,Vinh Village Lightning,Vietnam,"Cam Quy Commune, Cam Thuy District",,Feasibility Study,Under Development,,,"NËm P×a Formation: sandstone, gritstonem cherty clay shale, calcareous siltstone, thin-bedded recrystallized limestone. Bearing Euryspirifer tonkinensis, Hysterolites sp.. 610-620m thick.",,,,,,,,,,,,,40000 thousand tons,334a,Ore Deposit,Map,,Vietnam Government,2023,,,Open,Public,"CC BY-NC-ND -It is free to use the author, but it cannot be used for commercial purposes and must be used without modification.",The copyright of this data is held by ASEAN Member States,Dao Trung Hoan,2025-09-26,,,Decision 1626/QD-TTg; Areas that have not yet been explored and planned for mineral exploitation;,,,,,,,,
543619bb-b6b3-4cc8-91b8-357fc35d359f,[Nickel] Bohomakmur Ore Deposit,056,-2.901,122.056,POINT (122.056 -2.901),Critical Mineral Resources Data | ASEAN-CMR-2025-004663 | ID-000766,Agata Vanessa Kindangen ID (2025-09-26),https://acmdp.org/data/543619bb-b6b3-4cc8-91b8-357fc35d359f,Nickel,Bohomakmur Ore Deposit,Indonesia,Bohomakmur,PT Bintang Delapan Mineral,Production,Operating,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,Tomata Formation,,Neogene,Pre-Tertiary Intrusive and Ophiolites - Ultramafic - Dunite,,,Laterite,Laterite,Nickel,,Garnierite,,,Lateritization;Serpentinization,"14,366,529 Tons",1.68% - 1.94%,References(Others),Report,Annual Work Plan and Budget PT Bintang Delapan Mineral; Feasibility Study PT Bintang Delapan Mineral,Geological Agency of Indonesia,2024,,,Open,Public,"CC BY-NC -The author is free to use, but not for profit.",The copyright of this data is held by ASEAN Member States,Agata Vanessa Kindangen,2025-09-26,,,273;Confidential,,,"20,271,911 Tons",1.73% - 1.87%,,,,
